> -L"Unknown Fault in CA"
-117.37	35.406248999
-117.367957	35.4043629994
-117.361300999	35.3988899988
-117.342325	35.3824169989
> -L"Blackwater fault zone"
-117.377047	35.4093409994
-117.379893	35.4122819988
-117.381889001	35.4139069988
-117.384623	35.4158859989
> -L"Blackwater fault zone"
-117.387381	35.4178469991
-117.39029	35.4203619989
> -L"Blackwater fault zone"
-117.397114	35.4261679992
-117.398385	35.4268999991
-117.39996	35.4282119993
-117.401821001	35.4291029992
-117.403366999	35.4303919988
> -L"Blackwater fault zone"
-117.405199999	35.4320559994
-117.407948999	35.4338139994
> -L"Blackwater fault zone"
-117.406304	35.4410529989
-117.409939	35.4453499994
-117.412335999	35.4477000004
> -L"Blackwater fault zone"
-117.412632999	35.4457289992
-117.415019	35.4475229992
-117.417444001	35.4490029994
> -L"Blackwater fault zone"
-117.04734	35.0221099989
-117.044784	35.018661999
-117.043532	35.0166799989
> -L"Blackwater fault zone"
-117.082358	35.0323459989
-117.075886	35.0288109992
-117.073329	35.0270859994
> -L"Blackwater fault zone"
-117.057150001	35.0321529995
-117.054436	35.0292219979
> -L"Blackwater fault zone"
-117.055166	35.0358969988
-117.053653	35.0335269994
-117.050835	35.0297349995
> -L"Blackwater fault zone"
-117.059289	35.0378819988
-117.057776	35.0364159994
-117.055897	35.0337009992
> -L"Blackwater fault zone"
-117.059968	35.0375379988
-117.056576	35.0337019988
> -L"Blackwater fault zone"
-117.06216	35.0424059993
-117.059028	35.0382689978
> -L"Blackwater fault zone"
-117.08408	35.0622149989
-117.082566	35.0613539992
-117.080791	35.0600609991
-117.072698	35.0525179992
-117.071861999	35.051483999
> -L"Blackwater fault zone"
-117.098992	35.0580229991
-117.096068	35.0553509978
> -L"Blackwater fault zone"
-117.096458	35.0716539988
-117.092331001	35.067560999
-117.090764	35.065707999
-117.089772001	35.0642859988
> -L"Blackwater fault zone"
-117.093983	35.0859069994
-117.091267	35.0831919993
-117.090065	35.0811239992
-117.089333	35.0802409994
-117.086826	35.0782369989
-117.084345	35.0755649991
> -L"Blackwater fault zone"
-117.106862	35.0940959991
-117.104901	35.0928249988
-117.099834	35.0900439984
-117.097431	35.087846999
> -L"Blackwater fault zone"
-117.182447	35.1340079988
-117.181631	35.1316629978
-117.178661	35.1251559992
-117.177379999	35.122954999
-117.175635	35.1204199992
-117.173832999	35.118409999
-117.170636	35.1154439989
-117.168137999	35.1133869979
-117.166161	35.1108509978
-117.164708	35.1092239989
-117.16157	35.1066399988
-117.160001	35.1057309988
> -L"Blackwater fault zone"
-117.144451	35.1107999994
-117.140791001	35.107210999
> -L"Blackwater fault zone"
-117.243763	35.2556989987
-117.234947001	35.2471129991
-117.230981	35.243081999
-117.228779	35.2405029993
-117.22763	35.2389509991
-117.225207	35.2364719994
-117.218742999	35.2309879991
> -L"Blackwater fault zone"
-117.30314	35.3437559992
-117.297382	35.3392779991
-117.294821	35.3368499994
-117.288864	35.3299409989
-117.279060001	35.3172459988
> -L"Blackwater fault zone"
-117.31251	35.3524679989
-117.3102	35.3500309994
-117.303594	35.3441989995
> -L"Blackwater fault zone"
-117.309059	35.3512849992
-117.308645999	35.3496369989
-117.307858	35.3480329989
> -L"Blackwater fault zone"
-117.348024	35.3846169988
-117.344516	35.383144999
-117.339294	35.3807309991
-117.333866	35.3775069989
-117.331788	35.3754899991
-117.33067	35.3746859998
-117.328811	35.373470999
-117.325582	35.371737999
-117.324042	35.3705469992
-117.320307	35.3671679992
-117.317729	35.3651369989
-117.313703	35.3610089994
-117.312801999	35.3593309993
> -L"Blackwater fault zone"
-117.334	35.3748419992
-117.325773	35.3678469978
> -L"Blackwater fault zone"
-117.376637	35.4081369979
-117.370621	35.4063489993
> -L"Blackwater fault zone"
-117.036111999	35.0392449979
-117.032378	35.0364599995
-117.029457	35.0339499991
-117.027009	35.0314389993
> -L"Blackwater fault zone"
-117.103773	35.1167689994
-117.099152	35.1081079988
> -L"Blackwater fault zone"
-117.007413	35.0173939992
-117.007257	35.017135999
-117.006841	35.0146369988
> -L"Blackwater fault zone"
-117.009395	35.0187749993
-117.008039	35.0179979988
-117.007413	35.0173939992
> -L"Blackwater fault zone"
-117.009028	35.0217889991
-117.007726	35.018944999
-117.007413	35.0173939992
> -L"Blackwater fault zone"
-117.071294	35.0263089992
-117.061377	35.0204439977
-117.059864	35.0199689989
-117.058245999	35.0196229988
-117.055481	35.0193619989
-117.052872	35.0193589988
-117.05068	35.0190559993
-117.048645001	35.0186229994
> -L"Blackwater fault zone"
-117.012056	35.0207159991
-117.011691	35.020155999
-117.010753	35.019336999
> -L"Blackwater fault zone"
-117.027606	35.0214679995
-117.023119001	35.0193959992
> -L"Blackwater fault zone"
-117.058299	35.0203549989
-117.054333	35.0201789991
-117.047549	35.0201719992
> -L"Blackwater fault zone"
-117.054436	35.0292219979
-117.052714	35.0273689989
-117.04734	35.0221099989
> -L"Blackwater fault zone"
-117.013826	35.0264459988
-117.013514	35.0255849994
-117.012524	35.0238179985
-117.012107	35.0225249994
> -L"Blackwater fault zone"
-117.038093	35.0288869989
-117.035641	35.0263869992
-117.032406	35.023927999
-117.030789	35.0229359988
> -L"Blackwater fault zone"
-117.055271	35.0334419993
-117.053549	35.0306419988
-117.051671001	35.0282289989
-117.048383	35.0249529988
> -L"Blackwater fault zone"
-117.013826	35.0264459988
-117.011688	35.024978999
> -L"Blackwater fault zone"
-117.015549	35.0267499993
-117.01461	35.0266629994
-117.013826	35.0264459988
> -L"Blackwater fault zone"
-117.021236	35.0284799994
-117.017114	35.0269669992
> -L"Blackwater fault zone"
-117.035687	35.0431369988
-117.034644	35.041456999
-117.03381	35.0392599992
-117.031878999	35.0368039989
-117.029115	35.033785999
-117.026245	35.0308540004
-117.024732	35.0301629988
-117.022019	35.0285239994
> -L"Blackwater fault zone"
-117.071547	35.041923999
-117.070347	35.0407599994
-117.068102	35.0390359991
> -L"Blackwater fault zone"
-117.04422	35.0495419988
-117.04315	35.048226999
-117.040724	35.0465659988
-117.03968	35.045531999
-117.036759	35.0396069988
> -L"Blackwater fault zone"
-117.067946	35.0429109978
-117.066536	35.0417039991
-117.064188	35.0401949998
> -L"Blackwater fault zone"
-117.07348	35.0474799994
-117.069929	35.044505999
-117.069146	35.0435579991
> -L"Blackwater fault zone"
-117.088518	35.0620469988
-117.086847001	35.0597209977
-117.083243	35.0557559993
-117.08152	35.0535159984
-117.080378999	35.0514639993
-117.079901	35.050843999
-117.073949	35.0440789978
> -L"Blackwater fault zone"
-117.071861999	35.051483999
-117.068677	35.0464429989
> -L"Blackwater fault zone"
-117.06638	35.0530729991
-117.063822	35.0524239994
-117.059698	35.0517319991
> -L"Blackwater fault zone"
-117.112624	35.0663399991
-117.107297	35.0644859993
-117.106278999	35.0638609988
-117.098992	35.0580229991
> -L"Blackwater fault zone"
-117.189221	35.1775219994
-117.187006	35.1730729992
-117.18462	35.1695329988
-117.183105	35.1664229988
-117.177923	35.1578589992
-117.175829	35.1551319993
-117.174955	35.1536479988
-117.17193	35.1492459992
-117.171056001	35.1469499994
-117.169484	35.1440799988
-117.169133999	35.1430749993
-117.168928	35.1409939993
> -L"Ash Hill fault"
-117.333267	36.0069169989
-117.329485001	36.0044769989
-117.322239	35.9993949991
> -L"Ash Hill fault"
-117.332977	36.0113989988
-117.331408	36.0101079998
-117.329271	36.0088259991
-117.326632	36.0068279992
-117.325228	36.005664999
-117.322654	36.0030079991
-117.320351	36.0014669994
> -L"Ash Hill fault"
-117.325262	36.0165279988
-117.316954	36.0079069984
-117.313502	36.005724999
> -L"Ash Hill fault"
-117.330408001	36.0153249994
-117.328013	36.0133889989
-117.326046	36.0123679987
-117.324072	36.0110829989
-117.317113	36.0077729978
> -L"Ash Hill fault"
-117.331181	36.0997799988
-117.330296999	36.0968969991
-117.329105	36.0945469991
> -L"Ash Hill fault"
-117.333159	36.1075170004
-117.333191	36.1023809991
> -L"Ash Hill fault"
-117.336447	36.1094369988
-117.33556	36.1064239994
-117.335349	36.1044519994
> -L"Ash Hill fault"
-117.374994	36.1964939991
-117.374696001	36.1912319994
-117.374858	36.1850409988
-117.375517999	36.1792359988
-117.375774	36.1704089994
-117.374979	36.1647609991
> -L"Ash Hill fault"
-117.397825001	36.2198119988
-117.393368	36.2168579993
-117.387072	36.2118290004
-117.372902	36.1970559989
> -L"Brown's Ranch fault zone"
-117.477503	35.3931249988
-117.47729	35.391219999
-117.478133001	35.3870649994
-117.480772999	35.3804839978
-117.484681001	35.3744229988
-117.489118	35.3698329988
> -L"Brown's Ranch fault zone"
-117.470106	35.4059389993
-117.478564	35.3984909989
-117.484271001	35.3923429989
> -L"Brown's Ranch fault zone"
-117.483568001	35.4086469988
-117.484552	35.3996769988
-117.485292999	35.3973459988
-117.486651001	35.391618999
-117.487453	35.3889839994
-117.488748	35.3826489992
-117.490045	35.3789499991
-117.492696	35.3658239994
> -L"Brown's Ranch fault zone"
-117.421395	35.4472179978
-117.423006	35.446254999
-117.426971	35.4428099989
-117.432608	35.4373379989
-117.437632	35.431958999
-117.441807	35.4279629994
-117.443351	35.4260649988
-117.446293	35.4235269988
-117.451073	35.4199879997
-117.466722	35.4051049994
> -L"Brown's Ranch fault zone"
-117.445176	35.4218679991
-117.446528	35.4203179993
-117.451141	35.416413999
-117.454503	35.4129749988
-117.456591	35.4105129983
> -L"Brown's Ranch fault zone"
-117.417574	35.4564799994
-117.429386	35.4558889992
> -L"Coyote Lake fault"
-116.947115	35.0436819991
-116.945733	35.0463959992
-116.944888	35.0475379991
-116.943689	35.0487249994
-116.942162	35.0498889988
-116.940854	35.0507629991
-116.93851	35.0519939995
-116.936301999	35.0530229992
-116.933031	35.0542309991
> -L"Coyote Lake fault"
-116.917906001	35.0583219988
-116.916162	35.0588139991
-116.911827	35.0608489978
-116.90801	35.0629969988
-116.905119	35.065011999
-116.899364001	35.0697119989
-116.886923999	35.0789539988
> -L"Coyote Lake fault"
-116.885342001	35.0799609994
-116.882942	35.0811909978
-116.87067	35.0860169994
-116.867996	35.0873809989
> -L"Coyote Lake fault"
-116.865431999	35.0888119988
-116.861639	35.0909369989
-116.860084001	35.0919879988
-116.858719001	35.0931059991
-116.857245	35.0945829988
-116.855359	35.0969559992
-116.853475001	35.0988799989
-116.852083	35.0998870004
-116.849572	35.1013849988
> -L"Coyote Lake fault"
-116.504772	35.1347899988
-116.504787001	35.1353049993
> -L"Coyote Lake fault"
-116.521551	35.1382640004
-116.5196	35.1385949994
> -L"Coyote Lake fault"
-116.728743	35.1401759992
-116.725424	35.1395489995
> -L"Coyote Lake fault"
-116.521142	35.1392719991
-116.519719	35.1396719993
> -L"Coyote Lake fault"
-116.677495	35.1411019989
-116.671075	35.1428179994
> -L"Coyote Lake fault"
-116.674735	35.1446079994
-116.678758	35.1447449995
-116.682091	35.1445779994
-116.690462999	35.1444479994
-116.70603	35.1445549991
-116.709403	35.1444209993
-116.715174	35.1444229988
-116.718466	35.1442549991
-116.726676001	35.1442569979
-116.728911	35.1440879988
-116.743137	35.1438869984
-116.748540999	35.1435500004
-116.750208	35.1436169992
> -L"Coyote Lake fault"
-116.660143	35.1454749991
-116.661281	35.1452729994
-116.668964	35.1449749994
-116.672743	35.1447079978
> -L"Coyote Lake fault"
-116.846515999	35.1030839988
-116.83721	35.1074629994
-116.827169	35.1115709988
-116.825011	35.113516999
-116.821538999	35.1173659978
-116.819491	35.1189980004
-116.817361	35.1203839998
-116.815914001	35.1211439994
-116.814358	35.1217689998
-116.811574999	35.122436999
-116.810702	35.1227489978
-116.807179999	35.1244909994
-116.804777	35.1260109988
-116.795596	35.1331869994
-116.792262	35.1359369992
-116.77952	35.1453279994
-116.778141001	35.1455939992
-116.75847	35.145373999
-116.750807	35.1449329992
> -L"Coyote Lake fault"
-116.509173	35.1462369991
-116.510718	35.1460729991
-116.514538999	35.1463189994
-116.517181	35.1463269978
-116.520108	35.1461329978
-116.533643	35.1463719992
-116.545636	35.1461349995
-116.552667999	35.1464219978
-116.560025	35.1462050004
-116.571004	35.1463279989
-116.579865	35.1463039994
